"EntityLogicalName","EntitySchemaName","RelationshipSchemaName","ReferencedEntity","ReferencingEntity","ReferencedAttribute","ReferencingAttribute","RelationshipType","CascadeConfiguration","IsCustomRelationship"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplan_PlanCategory_solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplan","solar_solarpreventiveplancategoryid","solar_plancategory","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_DeletedItemReferences","solar_solarpreventiveplancategory","deleteditemreference","solar_solarpreventiveplancategoryid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_SyncErrors","solar_solarpreventiveplancategory","syncerror","solar_solarpreventiveplancategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_AsyncOperations","solar_solarpreventiveplancategory","asyncoperation","solar_solarpreventiveplancategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_MailboxTrackingFolders","solar_solarpreventiveplancategory","mailboxtrackingfolder","solar_solarpreventiveplancategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_UserEntityInstanceDatas","solar_solarpreventiveplancategory","userentityinstancedata","solar_solarpreventiveplancategoryid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_ProcessSession","solar_solarpreventiveplancategory","processsession","solar_solarpreventiveplancategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_BulkDeleteFailures","solar_solarpreventiveplancategory","bulkdeletefailure","solar_solarpreventiveplancategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategory_PrincipalObjectAttributeAccesses","solar_solarpreventiveplancategory","principalobjectattributeaccess","solar_solarpreventiveplancategoryid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","lk_solar_solarpreventiveplancategory_createdby","systemuser","solar_solarpreventiveplancategory","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","lk_solar_solarpreventiveplancategory_createdonbehalfby","systemuser","solar_solarpreventiveplancategory","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","lk_solar_solarpreventiveplancategory_modifiedby","systemuser","solar_solarpreventiveplancategory","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","lk_solar_solarpreventiveplancategory_modifiedonbehalfby","systemuser","solar_solarpreventiveplancategory","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
